,OBJECTID,FIELD1,name,Stop_Abbr,Stop_Name,Bus_Stop_Type,Route_S_,Jurisdiction,OBJECTID.1,id,longitude,latitude
700,701,2325,158286,158286,CLEVELAND AVE @ RANDALL ST,Sign on Post,78,Fulton,,,-84.43341799999996,33.679523000000074
701,702,2326,158288,158288,CLEVELAND AVE @ BAYARD ST,Shelter,78,Fulton,,,-84.43204099999997,33.67951800000003
702,703,2338,158324,158324,DOGWOOD DR@NORTH AVE,Sign on Post,95,Fulton,,,-84.40866999999997,33.66541700000005
703,704,2340,158352,158352,DOGWOOD DR @ MORELAND WAY,Simme Seat,95,Fulton,,,-84.40851599999996,33.67026100000004
704,705,2341,158354,158354,DOGWOOD DR @ OAK DR,Shelter,95,Fulton,,,-84.40850799999998,33.66817100000003
705,706,2342,158364,158364,CLEVELAND AVE @ JEFFERSON TER,Sign on Post,78;79,Fulton,,,-84.42684099999997,33.681403000000046
706,707,2343,158366,158366,CLEVELAND AVE @ JEFFERSON TER,Shelter,78;79,Fulton,,,-84.42676499999999,33.68148300000007
707,708,2344,158372,158372,CLEVELAND AVE @ BLOUNT ST,Shelter,78;79,Fulton,,,-84.42357199999998,33.681414000000075
708,709,2345,158374,158374,CLEVELAND AVE @ BLOUNT ST,Shelter,78;79,Fulton,,,-84.42343099999994,33.68147700000003
709,710,2346,158378,158378,CLEVELAND AVE @ ELSINORE ST,Sign on Post,78;79,Fulton,,,-84.42001999999997,33.68134600000008
710,711,2347,158390,158390,VIRGINIA AVE@LANG AVE,Sign on Post,172,Atlanta,,,-84.42159999999996,33.65878500000008
711,712,2350,158406,158406,VIRGINIA AVE @ CLAY PL,Sign Strapped to Pole,172,Fulton,,,-84.41675699999996,33.65873600000003
712,713,2351,158408,158408,ATLANTA AVE @ COLLEGE ST,Shelter,172,Fulton,,,-84.41066999999998,33.65773900000005
713,714,2352,158410,158410,ATLANTA AVE @ COLLEGE ST,Bench,172,Fulton,,,-84.41058799999996,33.65767500000004
714,715,2353,158412,158412,DOUG DAVIS DR @ ATLANTA AVE,Sign on Post,172,Fulton,,,-84.41220799999996,33.65645600000005
715,716,2354,158414,158414,DOUG DAVIS DR @ VIRGINIA AVE,Sign on Post,172,Fulton,,,-84.41614199999998,33.658551000000045
716,717,2355,158416,158416,DOUG DAVIS DR @ CLAY PL,Sign on Post,172,Fulton,,,-84.41525799999994,33.657921000000044
717,718,2356,158418,158418,DOUG DAVIS DR @ ATLANTA AVE,Sign on Post,172,Fulton,,,-84.41231399999998,33.65648300000004
718,719,2359,158424,158424,SYLVAN RD @ N CENTRAL AVE,Sign on Post,172,Fulton,,,-84.41863999999998,33.66592200000008
719,720,2382,159160,159160,PORSCHE AVE @ TRADEPORT BLVD,Sign on Post,193,Atlanta,,,-84.39350699999994,33.65056400000003
720,721,2449,165117,165117,WASHINGTON RD @ EAST POINT ST,Shelter,84;181,Fulton,,,-84.44250499999998,33.675587000000064
721,722,2452,166014,166014,VIRGINIA AVE@HEMPHILL ST,Sign on Post,172,Fulton,,,-84.44988699999999,33.65969800000005
722,723,2454,166044,166044,VIRGINIA AVE@VICTORIA ST,Sign on Post,172,Fulton,,,-84.45276399999995,33.65966800000007
723,724,2455,166052,166052,VIRGINIA AVE@HEMPHILL ST,Sign on Post,172,Fulton,,,-84.44971999999996,33.659820000000025
724,725,2462,166068,166068,VIRGINIA AVE@CONLEY ST,Sign on Post,172,Fulton,,,-84.45411099999995,33.65988200000004
725,726,2463,166071,166071,MAIN ST @ W RUGBY AVE,Sign on Post,93,Fulton,,,-84.44642699999997,33.66258400000004
726,727,2464,166074,166074,MAIN ST @ MERCER AVE,Sign on Post,93,Fulton,,,-84.44560499999994,33.66480500000006
727,728,2465,166078,166078,MAIN ST @ VESTA AVE,Shelter,93,Fulton,,,-84.44456699999995,33.66748300000006
728,729,2466,166086,166086,VIRGINIA AVE @ LEE ST,Bench,172,Fulton,,,-84.43280799999997,33.65921800000007
729,730,2467,166088,166088,VIRGINIA AVE @ LEE ST,Bench,172,Fulton,,,-84.43330499999996,33.65904400000005
730,731,2468,166090,166090,VIRGINIA AVE@HARRISON RD,Sign on Post,172,Fulton,,,-84.43466299999994,33.659096000000034
731,732,2469,166092,166092,VIRGINIA AVE @ HARRISON RD,Shelter,172,Fulton,,,-84.43507399999999,33.65934800000008
732,733,2472,166098,166098,VIRGINIA AVE@MYRTLE ST,Sign on Post,172,Fulton,,,-84.44060499999995,33.65933200000006
733,734,2473,166100,166100,VIRGINIA AVE@MYRTLE ST,Sign on Post,172,Fulton,,,-84.44100399999996,33.659215000000074
734,735,2474,166102,166102,VIRGINIA AVE@ADAMS ST,Sign on Post,172,Fulton,,,-84.44210099999998,33.65935100000007
735,736,2475,166104,166104,VIRGINIA AVE@ADAMS ST,Sign on Post,172,Fulton,,,-84.44202499999994,33.65921400000008
736,737,2476,166106,166106,VIRGINIA AVE@JACKSON ST,Sign on Post,172,Fulton,,,-84.44348899999994,33.659286000000066
737,738,2477,166108,166108,VIRGINIA AVE@JACKSON ST,Sign on Post,172,Fulton,,,-84.44395899999995,33.65910100000008
738,739,2478,166110,166110,VIRGINIA AVE@LEE ST,Sign on Post,172,Fulton,,,-84.44496899999996,33.659264000000064
739,740,2479,166112,166112,VIRGINIA AVE@LEE ST,Sign on Post,172,Fulton,,,-84.44503199999997,33.65919300000007
740,741,2480,166122,166122,MAIN ST @ HAWTHORNE AVE,Sign on Post,93,Fulton,,,-84.44891699999994,33.65597800000006
741,742,2483,166152,166152,PRINCETON AVE @ MAIN ST,Sign on Post,172,Fulton,,,-84.44944399999997,33.654551000000026
742,743,2490,166168,166168,VIRGINIA AVE@CONLEY ST,Sign on Post,172,Fulton,,,-84.45399999999995,33.65994000000006
743,744,2491,166174,166174,MAIN ST @ HOWELL SLADE CIR,Sign on Post,93,Fulton,,,-84.44737999999995,33.66051600000003
744,745,2492,166178,166178,MAIN ST @ W RUGBY AVE,Sign on Post,93,Fulton,,,-84.44666599999994,33.66232500000007
745,746,2493,166182,166182,MAIN ST @ MERCER AVE,Sign on Post,93,Fulton,,,-84.44569299999995,33.66494900000004
746,747,2494,166186,166186,MAIN ST @ VESTA AVE,Bench,93,Fulton,,,-84.44465099999996,33.667714000000046
747,748,2495,166190,166190,WILLINGHAM DR @ ELM ST,Sign on Post,193,Fulton,,,-84.43717499999997,33.66823500000004
748,749,2496,166192,166192,WILLINGHAM DR @ HARRISON RD,Sign on Post,193,Fulton,,,-84.43449699999996,33.66739400000006
749,750,2497,166194,166194,WILLINGHAM DR @ HARRISON RD,Sign on Post,193,Fulton,,,-84.43432499999994,33.66746200000006
750,751,2498,166196,166196,WILLINGHAM DR @ CHERRY ST,Sign on Post,193,Fulton,,,-84.43712699999998,33.66836500000005
751,752,2754,210004,210004,MOURY AVE@PRYOR RD,Sign Strapped to Pole,42,Atlanta,,,-84.39301699999999,33.71695700000004
752,753,2785,210044,210044,MOURY AVE@PRYOR RD,Sign on Post,42,Atlanta,,,-84.39326699999998,33.71707300000003
753,754,2852,210134,210134,SYLVAN RD@GENESSEE AVE,Sign on Post,79,Atlanta,,,-84.41801999999996,33.71615200000008
754,755,2853,210135,210135,SYLVAN RD@ARDEN AVE,Sign on Post,79,Atlanta,,,-84.41811799999994,33.71710900000005
755,756,2854,210136,210136,SYLVAN RD @ DILL AVE,Sign on Post,79,Atlanta,,,-84.41796799999997,33.71817500000003
756,757,2855,210137,210137,SYLVAN RD@DILL AVE,Sign on Post,79,Atlanta,,,-84.41810899999996,33.71833600000008
757,758,2856,210140,210140,AVON AVE SW @ MURPHY AVE SW,Sign on Post,79,Atlanta,,,-84.42219999999998,33.722327000000064
758,759,2857,210141,210141,MURPHY AVE @ AVON AVE,Sign on Post,79,Atlanta,,,-84.42244099999994,33.722226000000035
759,760,2858,210142,210142,MURPHY AVE@DILL AVE,Sign on Post,79,Atlanta,,,-84.42405399999996,33.718886000000055
760,761,2859,210143,210143,MURPHY AVE SW @ DILL AVE SW,Sign on Post,79,Atlanta,,,-84.42369599999995,33.71950400000003
761,762,2897,210207,210207,N DECATUR RD @ LANTERN WOOD DR,Simme Seat,117,DeKalb,,,-84.24930799999998,33.78852400000005
762,763,2929,210379,210379,NORTHSIDE DR@TRABERT AVE,Sign on Post,37,Atlanta,,,-84.40780099999995,33.79389900000007
763,764,2930,210380,210380,NORTHSIDE DR NW @ GREEN ST NW,Sign on Post,37,Atlanta,,,-84.40790899999996,33.79319200000003
764,765,2933,210384,210384,GLENWOOD AVE SE @ BILL KENNEDY WAY SE,Shelter,107,Atlanta,,,-84.35709999999995,33.73970000000003
765,766,2940,210402,210402,ORMOND ST@HANK AARON DR,Sign on Post,49,Atlanta,,,-84.38784599999997,33.73181900000003
766,767,2941,210403,210403,NORMAN BERRY DR@LUMPKIN ST,Sign on Post,81,Fulton,,,-84.44901499999997,33.68543600000004
768,769,2945,210447,210447,HAMMOND DR@BROOKGREEN RD,Sign on Post,87,Fulton,,,-84.36751999999996,33.91898000000003
769,770,2951,210548,210548,AVONDALE STATION - E COLLEGE AVE (SOUTH),Shelter,114,DeKalb,,,-84.28223799999995,33.774493000000064
770,771,2952,210551,210551,IVAN ALLEN JR BLVD NW @ LUCKIE ST,Sign Strapped to Pole,51,Atlanta,,,-84.39598399999994,33.76472700000005
771,772,2953,210552,210552,IVAN ALLEN JR BLVD NW @ LUCKIE ST,Sign Strapped to Pole,51,Atlanta,,,-84.39565999999996,33.76449700000006
772,773,2954,210555,210555,PIEDMONT AVE  SE @ GILMER ST SE,Sign Strapped to Pole,21;42;49;55;107;186;813,Atlanta,,,-84.38415599999996,33.75254300000006
773,774,2955,210560,210560,IRENE KIDD PKWY @ HARRIS ST,Sign on Post,78,Fulton,,,-84.43561399999999,33.679362000000026
774,775,2957,210562,210562,PEACHTREE RD @ HIGHLAND DR,Sign Strapped to Pole,110,Atlanta,,,-84.36881399999999,33.845026000000075
775,776,2958,210563,210563,NORTHSIDE DR NW @ DEERING RD NW,Bench,37,Atlanta,,,-84.40797399999997,33.796370000000024
776,777,2961,210568,210568,TRINITY AVE SW @ TED TURNER DR SW,Sign Strapped to Pole,3;813,Atlanta,,,-84.39674299999996,33.75059300000004
777,778,2962,210570,210570,NORTHSIDE DR SW @ SPELMAN LN SW,Sign on Post,94,Atlanta,,,-84.40834599999994,33.74445400000008
778,779,2963,210571,210571,CHAPEL ST SW @ W WHITEHALL ST SW,Sign on Post,94,Atlanta,,,-84.40990999999997,33.74269900000007
779,780,2964,210572,210572,CHAPEL ST SW @ WESTVIEW DR SW,Sign on Post,94,Atlanta,,,-84.40987699999994,33.74296700000008
780,781,2965,210573,210573,NORTHSIDE DR SW @ SPELMAN LN SW,Sign on Post,94,Atlanta,,,-84.40799899999996,33.744687000000056
781,782,2966,210574,210574,NORTHSIDE DR SW @ MCDANIEL ST SW,Bench,94,Atlanta,,,-84.40658699999994,33.746147000000065
782,783,2967,210576,210576,NORTHSIDE DR SW @ FAIR ST SW,Sign on Post,94,Atlanta,,,-84.40437199999997,33.74904000000004
783,784,2968,210578,210578,WINDSOR ST@GLENN ST,Sign on Post,49,Atlanta,,,-84.39833999999996,33.738177000000064
784,785,2969,210579,210579,COOPER ST@GLENN ST,Sign on Post,49,Atlanta,,,-84.39701399999996,33.73805300000004
785,786,2970,210581,210581,MARIA HEAD TER @ NORMAN BERRY DR,Bench,79;79,Fulton,,,-84.42607699999996,33.669981000000064
786,787,2978,210616,210616,UNIVERSITY AVE@BOOKER AVE,Sign on Post,155,Atlanta,,,-84.39750999999995,33.722173000000055
787,788,2979,210617,210617,UNIVERSITY AVE@GARIBALDI ST,Sign on Post,155,Atlanta,,,-84.39919399999997,33.72217200000006
788,789,2984,210622,210622,UNIVERSITY AVE@GARIBALDI ST,Sign on Post,155,Atlanta,,,-84.39926999999994,33.722019000000046
789,790,2985,210623,210623,UNIVERSITY AVE@BOOKER AVE,Sign on Post,155,Atlanta,,,-84.39746599999995,33.72200300000003
790,791,2994,210659,210659,RALPH D ABERNATHY BLVD @ HUMPHRIE ST,Sign on Post,40;832,Atlanta,,,-84.40453799999995,33.73670800000008
791,792,2996,210665,210665,N CENTRAL AVE @ VIRGINIA AVE,Sign on Post,172,Fulton,,,-84.41381799999994,33.66166500000003
792,793,2997,210667,210667,N CENTRAL AVE @ DOGWOOD DR,Sign on Post,172,Fulton,,,-84.41079299999996,33.65992700000004
793,794,2998,210668,210668,N CENTRAL AVE @ VIRGINIA AVE,Bench,172,Fulton,,,-84.41388299999994,33.66179100000005
794,795,2999,210678,210678,17TH ST NW @ W PEACHTREE ST NW,Sign Strapped to Pole,37;94,Atlanta,,,-84.38781799999998,33.791754000000026
795,796,3000,210679,210679,17TH ST NE @ PEACHTREE ST NE,Sign Strapped to Pole,37;94,Atlanta,,,-84.38638299999997,33.79240000000004
796,797,3002,210710,210710,JACKSON ST NE @ OLD WHEAT ST NE,Sign on Post,3;899,Atlanta,,,-84.37427599999995,33.755895000000066
797,798,3016,210760,210760,RALPH MCGILL BLVD @ COURTLAND ST,Sign Strapped to Pole,816,Atlanta,,,-84.38415399999997,33.76434000000006
798,799,3017,210761,210761,RALPH MCGILL BLVD @ PIEDMONT AVE,Sign on Post,816,Atlanta,,,-84.38209899999998,33.76417100000003
799,800,3021,210769,210769,FLAT SHOALS AVE SE @ CAVANAUGH AVE SE,Sign on Post,32;74,Atlanta,,,-84.33706999999998,33.73122700000005
800,801,3022,210771,210771,NORTHSIDE DR@DEERING RD,Sign on Post,37,Atlanta,,,-84.40774899999997,33.79610100000008
801,802,3029,210786,210786,GLENWOOD AVE@TERRY MILL RD,Sign on Post,107,Atlanta,,,-84.32200599999999,33.73974000000004
802,803,3034,210800,210800,MEMORIAL DR@S HOWARD ST,Sign on Post,21,DeKalb,,,-84.32206599999995,33.74729200000007
803,804,3044,210833,210833,IVAN ALLEN JR BLVD NW @ LOVEJOY ST,Sign Strapped to Pole,51,Atlanta,,,-84.39314599999994,33.764729000000045
804,805,3045,210837,210837,MARIETTA ST @ SIMPSON ST,Sign on Post,26,Atlanta,,,-84.39710199999996,33.76333000000005
805,806,3051,210863,210863,PERIMETER CTR PL@PERIMETER CTR W,Sign on Post,150,DeKalb,,,-84.34137099999998,33.92736800000006
806,807,3052,210876,210876,14TH ST @ MCMILLAN ST,Sign on Post,14,Atlanta,,,-84.40428999999995,33.786177000000066
807,808,3053,210877,210877,14TH ST @ SNYDER ST,Sign on Post,14,Atlanta,,,-84.40126699999996,33.78614300000004
808,809,3054,210879,210879,14TH ST @ SNYDER ST,Sign on Post,14,Atlanta,,,-84.40183299999995,33.786241000000075
809,810,3055,210880,210880,14TH ST @ MCMILLAN ST,Sign on Post,14,Atlanta,,,-84.40423599999997,33.786249000000055
810,811,3056,210881,210881,14TH ST @ HEMPHILL AVE,Sign on Post,14,Atlanta,,,-84.40692299999995,33.78627400000005
811,812,3057,210882,210882,17TH ST NW @ BISHOP ST NW,Sign Strapped to Pole,37;94,Atlanta,,,-84.40573199999994,33.79157300000003
812,813,3058,210884,210884,17TH ST NW @ VILLAGE ST,Sign Strapped to Pole,37;94,Atlanta,,,-84.40268399999997,33.78975800000006
813,814,3059,210885,210885,17TH ST NW @ BISHOP ST NW,Sign Strapped to Pole,37,Atlanta,,,-84.40545999999995,33.79168100000004
814,815,3062,210900,210900,SYLVAN RD@AVON AVE,Sign on Post,79,Atlanta,,,-84.41789599999998,33.72205100000008
815,816,3063,210901,210901,SYLVAN RD@AVON AVE,Sign on Post,79,Atlanta,,,-84.41811299999995,33.72205100000008
816,817,3064,210902,210902,SYLVAN RD@COX AVE,Sign on Post,79,Atlanta,,,-84.41807799999998,33.719625000000065
817,818,3065,210903,210903,SYLVAN RD@ERIN AVE,Sign on Post,79,Atlanta,,,-84.41795799999994,33.71918600000004
818,819,3068,210907,210907,MAIN ST @ HOWELL SLADE CIR,Sign on Post,93,Fulton,,,-84.44730299999998,33.66037200000005
819,820,3069,210914,210914,N CENTRAL AVE @ N WHITNEY AVE,Sign on Post,172,Fulton,,,-84.41220999999996,33.660807000000034
820,821,3070,210915,210915,N CENTRAL AVE @ N WHITNEY AVE,Sign on Post,172,Fulton,,,-84.41237299999995,33.660825000000045
821,822,3078,210927,210927,IRENE KIDD PKWY @ GUS THORNHILL JR DR,Sign on Post,78,Fulton,,,-84.43701299999998,33.677696000000026
822,823,3079,210928,210928,IRENE KIDD PKWY @ GUS THORNHILL JR DR,Sign on Post,78,Fulton,,,-84.43693699999994,33.677598000000046
823,824,3084,210961,210961,MEMORIAL DR@COTTAGE GROVE AVE,Sign on Post,21,Atlanta,,,-84.30615699999998,33.74725700000005
824,825,3110,211021,211021,POLLARD BLVD SW@BILL LUCAS DR SW,Sign Strapped to Pole,49,Atlanta,,,-84.39080499999994,33.73444900000004
825,826,3111,211022,211022,POLLARD BLVD SW@BILL LUCAS DR SW,Sign on Post,49,Atlanta,,,-84.39089099999995,33.73422500000004
826,827,3115,211029,211029,HAYNES BRIDGE RD @ ROCK MILL RD,Sign on Post,141,Fulton,,,-84.28562099999994,34.05230700000004
827,828,3116,211030,211030,VIRGINIA AVE@HOWELL SLADE CIR,Sign on Post,172,Fulton,,,-84.44694399999997,33.65972800000003
828,829,3117,211031,211031,VIRGINIA AVE@HOWELL SLADE CIR,Sign on Post,172,Fulton,,,-84.44848599999995,33.65970000000004
829,830,3169,211116,211116,POLLARD BLVDSW@LITTLE ST SW,Sign Strapped to Pole,49,Atlanta,,,-84.39090099999999,33.73299000000003
830,831,3174,211124,211124,BILL KENNEDY WAY SE @ FAITH AVE SE,Shelter,107,Atlanta,,,-84.35826799999995,33.741990000000044
831,832,3175,211125,211125,DONALD L HOLLOWELL PKWY @ FINLEY AVE,Sign on Post,50,Atlanta,,,-84.42216499999995,33.77312200000006
832,833,3176,211126,211126,DONALD L HOLLOWELL PKWY @ FINLEY AVE,Sign on Post,50,Atlanta,,,-84.42247899999995,33.77331000000004
833,834,3193,211169,211169,UNIVERSITY AVE SW@71,Sign on Post,55,Atlanta,,,-84.38983699999994,33.72104900000005
834,835,3194,211170,211170,UNIVERSITY AVE SW@71,Sign on Post,55,Atlanta,,,-84.39004299999993,33.72105800000003
835,836,3204,211192,211192,CAMERON M ALEXANDER BLVD @ NORTHSIDE DR,Sign on Post,50,Atlanta,,,-84.40491399999996,33.76819500000005
836,837,3221,211234,211234,VIRGINIA AVE@COLLEGE ST,Sign on Post,172,Fulton,,,-84.45140699999996,33.65969700000005
837,838,3222,211235,211235,VIRGINIA AVE@COLLEGE ST,Sign on Post,172,Fulton,,,-84.45120099999997,33.65984000000003
838,839,3231,211309,211309,UNIVERSITY AVE SW @ PRYOR RD SW,Sign on Post,55,Atlanta,,,-84.39242499999995,33.721407000000056
839,840,3235,211322,211322,OGLETHROPE AVE SW @ EVANS ST SW,Sign Strapped to Pole,68;81,Atlanta,,,-84.41496699999999,33.73591000000005
840,841,3237,211325,211325,MURPHY AVE SW @ ARDEN AVE SW,Sign on Post,172,Atlanta,,,-84.42475799999994,33.71711300000004
841,842,3242,211331,211331,MT VERNON RD @ VERNON RIDGE DR,Sign on Post,150,DeKalb,,,-84.32633599999997,33.947898000000066
842,843,3243,211333,211333,N INDIAN CREEK DR @ ROCKBRIDGE RD,Sign on Post,125,DeKalb,,,-84.23671699999994,33.785678000000075
843,844,3247,211339,211339,VIRGINIA AVE @ NORMAN BERRY DR,Sign on Post,172,Fulton,,,-84.42874199999994,33.659088000000054
844,845,3248,211340,211340,VIRGINIA AVE @ NORMAN BERRY DR,Shelter,172,Fulton,,,-84.42837499999996,33.65897600000005
845,846,3259,211352,211352,2ND AVE SE @ GLENWOOD AVE SE,Sign on Post,34,Atlanta,,,-84.30975599999994,33.74039200000004
846,847,3269,211390,211390,FLAT SHOALS AVE SE @ CLOVERDALE DR SE,Sign on Post,32;74,Atlanta,,,-84.33823299999995,33.73214900000005
847,848,3270,211392,211392,FLAT SHOALS RD SE@FLAT SHOALS AVE S,Sign on Post,74,Atlanta,,,-84.33633099999997,33.730770000000064
848,849,3271,211393,211393,FLAT SHOALS RD SE@MAYNARD TER SE,Sign on Post,74,Atlanta,,,-84.33564599999994,33.73065400000007
849,850,3272,211394,211394,FLAT SHOALS RD SE@WINFIELD AVE SE,Sign on Post,74,Atlanta,,,-84.33390699999995,33.73071700000003
850,851,3273,211395,211395,FLAT SHOALS RD SE@WINFIELD AVE SE,Sign on Post,74,Atlanta,,,-84.33385299999998,33.730788000000075
851,852,3274,211396,211396,FLAT SHOALS RD SE @ PAOLI AVE SE,Sign on Post,74,Atlanta,,,-84.33077599999996,33.73083400000007
852,853,3275,211397,211397,FLAT SHOALS RD SE@ROCKLAND DR SE,Sign on Post,74,Atlanta,,,-84.33023399999996,33.730511000000035
853,854,3277,211399,211399,UNITED AVE @ WALKER AVE SE,Sign on Post,832,Atlanta,,,-84.35966299999995,33.72703300000006
854,855,3278,211400,211400,UNITED AVE @ WALKER AVE SE,Sign on Post,832,Atlanta,,,-84.35961899999995,33.72689900000006
855,856,3279,211401,211401,UNITED AVE SE @ TRESTLETREE CT,Bench,832,Atlanta,,,-84.36233599999997,33.727396000000056
856,857,3280,211402,211402,UNITED AVE @ EDIE AVE SE,Sign on Post,832,Atlanta,,,-84.36342199999996,33.727464000000055
857,858,3281,211403,211403,UNITED AVE @ HOME AVE SE,Sign on Post,832,Atlanta,,,-84.36448899999994,33.72943900000007
858,859,3298,211426,211426,VIRGINIA AVE @ INTERNATIONAL BLVD,Shelter,172,Fulton,,,-84.42282699999998,33.65897200000006
859,860,3301,211432,211432,MT VERNON RD @ CHAMBLEE DUNWOODY RD,Sign on Post,150,Fulton,,,-84.33443099999994,33.94590100000005
860,861,3303,211440,211440,NORMAN BERRY DR @ S MARTIN ST,Sign on Post,192,Fulton,,,-84.42825699999997,33.66892700000005
861,862,3304,211442,211442,NORMAN BERRY DR @ WILLINGHAM DR,Sign on Post,192,Fulton,,,-84.42837299999997,33.66552900000005
862,863,3308,211449,211449,10TH ST NE @ CHARLES ALLEN DR,Sign on Post,36,Atlanta,,,-84.37289999999996,33.781728000000044
863,864,3310,211451,211451,WASHINGTON RD @ CHURCH ST,Sign on Post,84;181,Fulton,,,-84.44472099999996,33.67562000000004
864,865,3312,211456,211456,NORTHSIDE DR NW @ NORTH AVE NW,Sign on Post,50;94,Atlanta,,,-84.40466499999997,33.76969800000006
865,866,3313,211457,211457,MCDANIEL ST SW @ NORTHSIDE DR SW,Shelter,813,Atlanta,,,-84.40608699999996,33.745825000000025
866,867,3314,211458,211458,NORTHSIDE DR @ NORTH AVE,Sign on Post,50;94,Atlanta,,,-84.40477399999997,33.76972500000005
867,868,3317,211461,211461,MCDANIEL ST @ NORTHSIDE DR,Sign on Post,813,Atlanta,,,-84.40640199999996,33.74622800000003
868,869,3321,211465,211465,PETERS ST SW @ TRENHOLM ST,Sign on Post,813,Atlanta,,,-84.40395399999994,33.74555700000008
869,870,3322,211466,211466,PETERS ST SW@ WALKER ST SW,Sign on Post,813,Atlanta,,,-84.40352099999996,33.74572900000004
871,872,3330,211483,211483,MEMORIAL DR @ 5019 (GPTC - NORTH ENTRANCE),Bench,121;221,DeKalb,,,-84.22853899999996,33.792099000000064
872,873,3336,211491,211491,BOULEVARD NE @ NORTH AVE NE,Sign on Post,809,Atlanta,,,-84.37166499999995,33.77107700000005
873,874,3347,211504,211504,ENGLISH AVE NW @ PELHAM ST NW,Sign on Post,50,Atlanta,,,-84.41350699999998,33.771393000000046
874,875,3348,211505,211505,ENGLISH AVE NW @ NORTH AVE NW,Sign on Post,50,Atlanta,,,-84.41350599999998,33.770140000000026
